"","F_value Intercept","p_value Intercept","F_value Brain.mass..g.","p_value Brain.mass..g.","Coefficient Intercept","Coefficient Brain.mass..g.","Coef SE Intercept","Coef SE Brain.mass..g.","Coef tval Intercept","Coef tval Brain.mass..g.","Coef pval Intercept","Coef pval Brain.mass..g.","R t value Brain.mass..g.","p.adjusted GFS vs.Brain.mass..g."
"PTHR16156",47.4462180302398,4.18287870843653e-09,0.454904448595349,0.50264938644517,1.93029357860201,8.4804137448535e-05,0.286496561944115,0.000125735220953011,6.7375802540295,0.674466047029314,7.51232450044382e-09,0.50264938644517,0.0874714345705778,0.999797905066956
"PTHR16160",359.966486268232,8.55694007359562e-27,0.0492286633429736,0.825177136491936,2.84430688633133,1.47514689729208e-05,0.151491656172555,6.64853942125467e-05,18.7753369274117,0.221875332885325,1.45514069589427e-26,0.825177136491936,0.0288736646098371,0.999797905066956
"PTHR16161_SF0",253.779142755539,4.88702136670514e-23,20.6839569470837,2.74681324839872e-05,0.989230022274779,0.000130023415741929,0.0651429202897571,2.85893813893471e-05,15.1855338672977,4.54796184538565,4.77966429584715e-22,2.74681324839872e-05,0.5094849580464,0.00138018447507203
"PTHR16165",28.5204222204843,1.55731213457188e-06,0.0459101137017299,0.831078091640068,4.35088452478321,-7.68821819398401e-05,0.817587007621197,0.000358815765026929,5.32161651815174,-0.214266454914739,1.67013501556277e-06,0.831078091640068,-0.0278842696365185,0.999797905066956
"PTHR16166",85.1281180865965,4.80012821474816e-13,0.0658699889893185,0.798340686760025,3.40449195344901,-4.17776644339506e-05,0.370905118940588,0.000162779744252899,9.17887561965502,-0.256651493253631,5.75791307724056e-13,0.798340686760025,-0.0333945420989295,0.999797905066956
"PTHR16171",9.73139235435861,0.0028015445816235,5.79565051128242,0.0192124233264677,1.5471270502805,0.000589633922952191,0.558076624917119,0.000244924013281362,2.7722484354371,2.40741573295566,0.00743772055128809,0.0192124233264677,0.299073661173469,0.194396630856669
"PTHR16181_SF1",100.954915725438,2.15152022642448e-14,9.06142471767549,0.00383732050506111,0.995824886998788,-0.000127007055131501,0.096137332636984,4.21919505034139e-05,10.3583577751115,-3.01022004472688,6.76306859233723e-15,0.00383732050506111,-0.364878039202566,0.0587983882537879
"PTHR16181_SF8",6.42444772310667,0.0139288265800838,2.07310191374217,0.155201523680556,0.786804309945931,0.000214206925082949,0.338989031418922,0.000148772678027528,2.32103176510629,1.43982704299585,0.0237599171988191,0.155201523680556,0.184240599050265,0.728729731916574
"PTHR16186",16.4611609894452,0.000147899272603576,3.36907719443343,0.0714723701536854,1.94610767225879,-0.000367568488259838,0.456294523673029,0.000200254733824236,4.26502526612248,-1.83550461574833,7.32587691007152e-05,0.0714723701536854,-0.23241856840545,0.449636748170095
"PTHR16188",9.10230114462712,0.00376385548366781,2.04526181895532,0.157955330867006,3.88706569891051,-0.000767154025297273,1.22227964109709,0.000536423891780202,3.18017707913516,-1.43012650452864,0.00234617244868502,0.157955330867006,-0.183041040187109,0.737633283191846
"PTHR16193",16.1023116061001,0.000171528485086771,0.211605751972008,0.64720251018091,0.951635673215006,4.90581798093528e-05,0.243002175486346,0.000106646767484764,3.91616112617262,0.460006252101,0.000236052711042407,0.64720251018091,0.0597806062420414,0.999797905066956
"PTHR16195",77.538509728475,2.41205068889384e-12,0.383957119486841,0.5378787463931,2.07284257836501,-6.39843880409001e-05,0.235285478285493,0.000103260127795293,8.8099044338378,-0.619642735361951,2.37235225443219e-12,0.5378787463931,-0.080409395177757,0.999797905066956
"PTHR16200",88.5509831475941,2.38377650516178e-13,9.98669737724798,0.00248804647932763,1.90434520741561,0.000296518051767589,0.213797517649383,9.38296708987881e-05,8.90723722311239,3.1601736308703,1.63130432294452e-12,0.00248804647932763,0.380476876598755,0.0410141547123418
"PTHR16201_SF33",18.4872686515537,6.50589871963693e-05,0.211948249022636,0.646936985492907,1.04764454749783,-4.8967423434721e-05,0.242356572411328,0.000106363430593268,4.32274040301149,-0.460378375928579,6.01045645806198e-05,0.646936985492907,-0.0598287929602059,0.999797905066956
"PTHR16201_SF36",24.1115677146504,7.54264022725034e-06,0.508010248668763,0.478810963134865,1.06878222758957,-6.73827685126769e-05,0.215414572306914,9.45393503562937e-05,4.96151312394417,-0.712748376826467,6.26647729631901e-06,0.478810963134865,-0.0923950111855605,0.999797905066956
"PTHR16206",48.2616399065072,3.32506473039809e-09,0.578337657163608,0.449993188456833,3.50023194805072,-0.000167210626505962,0.500997551968694,0.000219873625938971,6.98652505246061,-0.760485145919108,2.85119476600927e-09,0.449993188456833,-0.098525023005279,0.999797905066956
"PTHR16207",85.8559405927585,4.13050978016076e-13,0.470074306367269,0.495638248113052,2.16987299974244,-7.03960960873838e-05,0.23395255032569,0.000102675143492504,9.27484225635379,-0.685619651386444,3.99117526095079e-13,0.495638248113052,-0.0889066029197544,0.999797905066956
"PTHR16208",49.4389116100348,2.39483565783648e-09,0.891122512841348,0.349023072644946,2.08190573324367,-0.000121577640103365,0.293459022613538,0.000128790847605932,7.09436607095013,-0.943992856350803,1.87266198120581e-09,0.349023072644946,-0.121979677646139,0.999797905066956
"PTHR16209",38.8008542187753,5.37290917021439e-08,2.61095924272995,0.111462898584151,2.92792394289646,-0.000325014969370106,0.458316806398218,0.000201142256395381,6.38842805243427,-1.61584629303964,2.90637135952458e-08,0.111462898584151,-0.205859569859183,0.590140515054894
"PTHR16213_SF39",5.40454988523175,0.0235449131547253,1.09536011335938,0.299555459425467,0.975925401201248,0.000207028562522978,0.45072772266819,0.000197811622641347,2.16522160080153,1.04659453149698,0.0344261911556193,0.299555459425467,0.135007529507557,0.999797905066956
"PTHR16216",113.514170155284,2.26849239315196e-15,0.0239342442976279,0.87758036873747,1.05379741535869,-6.76235386506601e-06,0.0995979727270324,4.37107273550745e-05,10.5805106921887,-0.154706962666933,2.97595355162134e-15,0.87758036873747,-0.0201370469557414,0.999797905066956
"PTHR16219",7.07181550297682,0.0100655561547665,1.68541136508879,0.199258966398761,0.981200003339274,0.000226944054505565,0.398316517137318,0.000174809830008585,2.46336760120095,1.29823394081683,0.0166997873639425,0.199258966398761,0.166652107037524,0.859936353593761
"PTHR16220",12.257104622627,0.000889662202914707,0.0704169547800508,0.791655654009483,0.985670724957737,3.34201768670205e-05,0.28696741747884,0.000125941866101888,3.4347827137219,0.265361931670786,0.00109139921457973,0.791655654009483,0.0345265831724654,0.999797905066956
"PTHR16223_SF16",6.60167447055373,0.0127359284586147,4.38974709897455,0.0404573182796812,0.652455599770531,0.000264473627446523,0.287623977007649,0.000126230011470417,2.26843257839099,2.09517233156954,0.026976785538678,0.0404573182796812,0.263154160523154,0.318732743965531
"PTHR16224",3.04564935277101,0.0861601945756208,2.03665635445989,0.158818007186875,1.05892012525571,-0.000345569991505091,0.55174652856643,0.000242145913405025,1.91921483947898,-1.42711469562186,0.0597978338930854,0.158818007186875,-0.182668436267331,0.739430649586066
"PTHR16228",51.1661257750688,1.48955770730787e-09,0.40426691299233,0.527352543978326,3.04696031522097,-0.000118513726598234,0.42471443391711,0.00018639512749517,7.17413883752214,-0.635819874644014,1.37191927469845e-09,0.527352543978326,-0.0824945539626688,0.999797905066956
"PTHR16230",8.23107677827307,0.00570568753766354,0.258003075724958,0.613389196556128,1.3778760981171,0.000110641664926337,0.496327942564384,0.000217824266720728,2.77614049089804,0.507940031622787,0.00735959071969633,0.613389196556128,0.0659840450194651,0.999797905066956
"PTHR16231_SF3",24.9693914839216,5.50952331903425e-06,8.76300494481615,0.00442136804984828,0.968147382103078,0.0002758510265836,0.21232959994837,9.31854434245552e-05,4.55964397963586,2.96023731224646,2.63630516583457e-05,0.00442136804984828,0.359608708337719,0.0655412758040727
"PTHR16236",6.43814574378989,0.013832538165269,2.2058144445025,0.142815058841945,1.06188952048766,-0.000255210280502314,0.391540005009561,0.000171835810900319,2.7120843512829,-1.485198452902,0.00874656421484979,0.142815058841945,-0.189840184593689,0.692854498632584
"PTHR16238",8.84708741367885,0.00424793056355966,0.456088313598683,0.502096125726011,1.17352033132378,-0.000114499094313282,0.386313641812661,0.00016954210822241,3.03773981632486,-0.675343108055959,0.00354726720553261,0.502096125726011,-0.08758430854365,0.999797905066956
"PTHR16240",28.8453402810393,1.39119900448708e-06,0.0503860474323714,0.823168441170735,0.904755014257221,-1.66503530811648e-05,0.169017147242627,7.41768355235785e-05,5.3530368309816,-0.224468366217539,1.48614605962352e-06,0.823168441170735,-0.0292108217767242,0.999797905066956
"PTHR16246",10.9723638374036,0.0015829209615696,0.357461617499033,0.552207504103826,0.952946057852846,-7.43629686689601e-05,0.283403021593216,0.000124377553772268,3.36251198909468,-0.597880939233752,0.00136073797458346,0.552207504103826,-0.077602738625988,0.999797905066956
"PTHR16247",32.2779093003466,4.34076080129062e-07,0.421555627286263,0.518681499179469,0.807366896439662,4.1490229703005e-05,0.145606532311965,6.39025801503959e-05,5.54485354207779,0.649273153061378,7.2578911378734e-07,0.518681499179469,0.0842277960563391,0.999797905066956
"PTHR16253",4.08472703747395,0.047817372857955,1.5628429110213,0.21618530359333,1.05460031733971,-0.000266741397148869,0.486177911167747,0.000213369705619973,2.16916542918758,-1.25013715688371,0.0341113688017787,0.21618530359333,-0.160640311226218,0.898411320733185
"PTHR16260",5.23887200307805,0.0256844011800729,0.0264964001737727,0.871250148118744,1.02345971205078,-3.19247311427341e-05,0.446885513659297,0.000196125386005896,2.29020561367102,-0.162777148807112,0.0256011120180018,0.871250148118744,-0.0211870228135464,0.999797905066956
"PTHR16262",12.7196189801543,0.000725491641400791,0.398435215404384,0.530336395237529,0.91648044991581,-7.01597612580617e-05,0.25326297830223,0.000111149943021865,3.61869095933213,-0.631217248975647,0.00061559976239334,0.530336395237529,-0.0819014057559844,0.999797905066956
"PTHR16263",17.9779544352324,7.97825266403342e-05,0.0158574034521809,0.900218494245847,1.09550424656585,-1.4349455803374e-05,0.259646132693471,0.000113951328568392,4.2192203488706,-0.125926182552243,8.56465405164443e-05,0.900218494245847,-0.01639198988457,0.999797905066956
"PTHR16266",16.487576326942,0.000146299347025063,2.5242390171731,0.117453841894849,3.32013437814004,-0.000546581062915522,0.783884015274171,0.000344024476919404,4.23549187564284,-1.58878539053363,8.10297430201625e-05,0.117453841894849,-0.202554600885256,0.611613612774118
"PTHR16267",65.911626407422,3.44891279162868e-11,4.12813406941795,0.0466868923910905,1.87373639002498,0.000214839477681281,0.240934868555497,0.000105739485065861,7.77694154963453,2.03178100921776,1.30513605466277e-10,0.0466868923910905,0.255720426654887,0.346913487218916
"PTHR16271",33.2626073159989,3.13500876873847e-07,0.00626182992055172,0.937195634234086,1.72452839558694,1.04964333342059e-05,0.3022411433099,0.00013264507147061,5.70580291187791,0.0791317251205338,3.9578681337618e-07,0.937195634234086,0.0103015264675169,0.999797905066956
"PTHR16274",5.83978235974401,0.0187797045840404,1.88438629110557,0.175032042254974,1.23071276218887,-0.000287668005660966,0.477495254506764,0.000209559133701345,2.57743454112472,-1.37272950398306,0.012472566783224,0.175032042254974,-0.175926799373089,0.790197166259621
"PTHR16275",11.0422592010041,0.00153349481176783,0.011075153959823,0.916543488158363,0.979220476761492,-1.3673751796033e-05,0.296056957446853,0.000129931007571803,3.30754083675698,-0.105238557381898,0.00160649443730501,0.916543488158363,-0.0136996074317769,0.999797905066956
"PTHR16276",11.7830951802856,0.00109856210743198,0.255641812357953,0.615014029835143,1.11564651357741,7.42280345869505e-05,0.334514142043355,0.00014680877591101,3.33512510640826,0.505610336482506,0.00147835927880075,0.615014029835143,0.0656827141835527,0.999797905066956
"PTHR16277",12.5836154007103,0.000770201259169462,0.230741764757769,0.632750668059201,1.97387631803472,-0.000116244550976793,0.551406605876934,0.00024199673097093,3.57971104625333,-0.480355873033493,0.000695959951813859,0.632750668059201,-0.0624150782317667,0.999797905066956
"PTHR16284",5.15868704323492,0.0267935996812597,3.14921032889445,0.0811227630761227,1.21288926231913,-0.00037985717650516,0.487732805265863,0.00021405210456975,2.48679040906012,-1.7746014563542,0.0157388212958746,0.0811227630761227,-0.225103903529352,0.481017579067462
"PTHR16290_SF1",12.5746740792754,0.000773239425821425,2.60178577165367,0.112080029673717,1.02104469903273,0.000218996299566684,0.30935951250736,0.000135769121957618,3.30051172746286,1.61300519889232,0.00164078385646559,0.112080029673717,0.205512913479944,0.59159295335281
"PTHR16294_SF3",43.6569863658753,1.24554555363035e-08,0.256473326594997,0.614440773693488,0.98594059547742,-3.31213758897694e-05,0.149021775129709,6.54014334259233e-05,6.61608408985368,-0.506431956530191,1.20402695742451e-08,0.614440773693488,-0.0657889874208124,0.999797905066956
"PTHR16294_SF4",9.58196386195557,0.00300397112448072,0.105196209365931,0.746828016897742,0.910582836638532,4.28480744404362e-05,0.301018876026541,0.00013210865300229,3.02500244721612,0.324339651239146,0.00367887725518522,0.746828016897742,0.0421878325623444,0.999797905066956
"PTHR16295",50.1995466394681,1.94108027207714e-09,0.258047787054007,0.613358520373463,1.63465534246283,5.23983648709789e-05,0.235033696247276,0.000103149627794901,6.95498291761122,0.507984042125347,3.22401055564736e-09,0.613358520373463,0.065989737316777,0.999797905066956
"PTHR16296",26.2433344938558,3.47826668354247e-06,4.53955813427374,0.0372988604937712,2.56588633706032,-0.000447597239280278,0.478677565382714,0.000210078016434925,5.36036472695107,-2.13062388381285,1.44619577794608e-06,0.0372988604937712,-0.267291221618726,0.304129170179981
"PTHR16308",106.842989644786,7.33448311292505e-15,0.395384741759442,0.531909425350607,2.32523067378336,-6.21266646118061e-05,0.225128537941478,9.88025345533525e-05,10.3284581112849,-0.628796264110596,7.55630696196678e-15,0.531909425350607,-0.0815893743422777,0.999797905066956
"PTHR16311",13.0399069557772,0.000630557918710867,0.756016837256991,0.388101532391002,1.19261196450516,-0.000123179962533024,0.322802432791148,0.000141668838661603,3.6945569281901,-0.869492287060093,0.000483867989668284,0.388101532391002,-0.11247989788767,0.999797905066956
"PTHR16317",66.2426739625511,3.18632102561577e-11,0.123807319356001,0.726194921255656,1.10655543531484,2.13058982407354e-05,0.13797142619335,6.05517484744089e-05,8.02017827781344,0.351862642740035,5.05836568109147e-11,0.726194921255656,0.0457606267182654,0.999797905066956
"PTHR16318",14.6368523331384,0.000317098036654428,5.44149559093503,0.0230942533045047,0.940494594969102,0.00027650174372005,0.270085456486848,0.00011853285190275,3.48221117568727,2.33270135056655,0.000943012243361558,0.0230942533045047,0.290587102948701,0.220077995160416
"PTHR16322",142.753522107169,2.16175365044547e-17,0.0287046735601359,0.866042291282577,1.01177393570293,6.36490728068594e-06,0.0856008822456693,3.75678010580505e-05,11.8196671478129,0.169424536476084,3.39796915199023e-17,0.866042291282577,0.0220518322220537,0.999797905066956
"PTHR16356",5.5947595789203,0.021320622894296,1.63560029655424,0.205937667973114,0.969923867829602,0.000250345544104137,0.446029661569268,0.000195749776780736,2.17457257084005,1.27890589824046,0.0336838382485848,0.205937667973114,0.164238416663236,0.8779605336607
